id,title,description,availability,condition,price,link,image_link,brand,product_type,quantity_to_sell_on_facebook
1259824929,ENSALADERA GENOA 650CC - 100U,"Ensaladera descartable de 650cc, ideal para porciones medianas. Versátil y resistente para gastronomía, delivery o uso doméstico. 📏 Medidas Diámetro:...",in stock,new,32815.20 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-650cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/81cbcaa1d78ddcb0.jpg,G4 Descartables,,1
1261416218,ENSALADERA GENOA 650CC CON TAPA - 100U,"Ensaladera descartable de 650cc con tapa incluida, ideal para porciones medianas y transporte seguro de alimentos. 📦 Incluye 100 ensaladeras 100 tapa...",in stock,new,65278.19 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-650cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/9512d552ff67d102.jpg,G4 Descartables,,1
1261416219,ENSALADERA GENOA 650CC CON TAPA - 100U,"Ensaladera descartable de 650cc con tapa incluida, ideal para porciones medianas y transporte seguro de alimentos. 📦 Incluye 100 ensaladeras 100 tapa...",in stock,new,59048.00 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-650cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/a3c12890ebeade4f.jpg,G4 Descartables,,1
1259830364,ENSALADERA GENOA 850CC - 100U,"Ensaladera descartable de 850cc, ideal para porciones grandes o platos completos. Excelente opción para delivery y consumo abundante. 📏 Medidas Diáme...",in stock,new,46132.46 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-850cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/81b4863fb52ac475.jpg,G4 Descartables,,2
1259830372,ENSALADERA GENOA 850CC - 100U,"Ensaladera descartable de 850cc, ideal para porciones grandes o platos completos. Excelente opción para delivery y consumo abundante. 📏 Medidas Diáme...",in stock,new,36417.37 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-850cc-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/7e365f8230e43b31.jpg,G4 Descartables,,3
1261417562,ENSALADERA GENOA 850CC CON TAPA - 100U,"Ensaladera descartable de 850cc con tapa incluida, ideal para porciones grandes y transporte seguro en delivery. 📦 Incluye 100 ensaladeras 100 tapas ...",in stock,new,71065.62 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-850cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/77039729253190b5.jpg,G4 Descartables,,2
1261417563,ENSALADERA GENOA 850CC CON TAPA - 100U,"Ensaladera descartable de 850cc con tapa incluida, ideal para porciones grandes y transporte seguro en delivery. 📦 Incluye 100 ensaladeras 100 tapas ...",in stock,new,62650.17 ARS,https://www.g4descartables.com.ar/productos/ensaladera-genoa-850cc-con-tapa-100u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c70af203030d1985.jpg,G4 Descartables,,3
800134853,ENSALADERA 900CC CON SEPARADOR Y TAPA - 50U,"Nuestra ensaladera de plástico con tapa ofrece conveniencia y frescura en un solo producto. Perfecta para ensaladas frescas, ideal para eventos y preparaciones al aire libre.",in stock,new,38636.51 ARS,https://www.g4descartables.com.ar/productos/ensaladera-redonda-900ml-con-separador-y-tapa-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/a34d41e0aaa30449.jpg,G4 Descartables,,6
1338039333,ESCOBA GIRASOL CON CABO,"Escoba completa con cabo incluido de 136 cm, ideal para una limpieza cómoda y eficiente en el día a día. Sus cerdas de espesor medio permiten barrer distinto...",in stock,new,6805.09 ARS,https://www.g4descartables.com.ar/productos/escoba-girasol-con-cabo/,https://scalelabs-ar.github.io/g4-catalogo-img/img/a91c26f19fdcbf4e.jpg,G4 Descartables,,42
1338039724,ESCOBA GIRASOL SIN CABO,"Escoba práctica y resistente, ideal para limpieza diaria. Sus cerdas de espesor medio permiten barrer eficazmente distintos tipos de superficies. 📦 P...",in stock,new,4570.44 ARS,https://www.g4descartables.com.ar/productos/escoba-girasol-sin-cabo/,https://scalelabs-ar.github.io/g4-catalogo-img/img/419f507b27ac409e.jpg,G4 Descartables,,12
1338035397,ESCOBILLON 27CM CON CABO,"Escobillón completo con cabo incluido de 128 cm, ideal para limpieza exigente y superficies difíciles. Sus cerdas rígidas permiten remover suciedad pesada co...",in stock,new,8934.95 ARS,https://www.g4descartables.com.ar/productos/escobillon-27cm-con-cabo/,https://scalelabs-ar.github.io/g4-catalogo-img/img/d9834e37f8b7cc41.jpg,G4 Descartables,,38
1338035886,ESCOBILLON 27CM SIN CABO,"Escobillón resistente, ideal para limpieza exigente y superficies difíciles, gracias a sus cerdas rígidas que permiten remover suciedad más pesada con facili...",in stock,new,6353.90 ARS,https://www.g4descartables.com.ar/productos/escobillon-27cm-sin-cabo/,https://scalelabs-ar.github.io/g4-catalogo-img/img/05d8a7338feceddd.jpg,G4 Descartables,,17
1196475813,ESPONJA MULTIUSO ALKLIN - 4U,"Comprá online ESPONJA MULTIUSO ALKLIN - 4U por $1.531,40. Hacé tu pedido y pagalo online.",in stock,new,1531.40 ARS,https://www.g4descartables.com.ar/productos/esponja-multiuso-alklin-pack-x-4/,https://scalelabs-ar.github.io/g4-catalogo-img/img/055b13cebdf3eec5.jpg,G4 Descartables,,480
1196470630,ESPONJA MULTIUSO ALKLIN,"Comprá online ESPONJA MULTIUSO ALKLIN por $430,18. Hacé tu pedido y pagalo online.",in stock,new,430.18 ARS,https://www.g4descartables.com.ar/productos/esponja-multiuso-alklin/,https://scalelabs-ar.github.io/g4-catalogo-img/img/38fb47e35bde1f48.jpg,G4 Descartables,,29
1196424678,ESPONJA MULTIUSO BRILHEX - 4U,"Comprá online ESPONJA MULTIUSO BRILHEX - 4U por $1.345,88. Hacé tu pedido y pagalo online.",out of stock,new,1345.88 ARS,https://www.g4descartables.com.ar/productos/esponja-multiuso-brilhex-pack-x-4/,https://scalelabs-ar.github.io/g4-catalogo-img/img/83d813881d244085.jpg,G4 Descartables,,0
1196421887,ESPONJA MULTIUSO BRILHEX,"Comprá online ESPONJA MULTIUSO BRILHEX por $385,26. Hacé tu pedido y pagalo online.",in stock,new,385.26 ARS,https://www.g4descartables.com.ar/productos/esponja-multiuso-brilhex/,https://scalelabs-ar.github.io/g4-catalogo-img/img/0d5568b2a7f94fa8.jpg,G4 Descartables,,1181
1196483639,ESPONJA MULTIUSO SALVAUÑAS,"Comprá online ESPONJA MULTIUSO SALVAUÑAS por $596,24. Hacé tu pedido y pagalo online.",in stock,new,596.24 ARS,https://www.g4descartables.com.ar/productos/esponja-multiuso-salvaunas/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6d126f8821ff08f7.jpg,G4 Descartables,,877
751414926,ESTUCHE PLASTICO 133 PET - 50U,"Descubrí nuestra bandeja de plástico 133. Ideal para hogares, pastelerías y negocios que requieren practicidad y eficiencia en cada uso.",in stock,new,28398.70 ARS,https://www.g4descartables.com.ar/productos/estuche-133-pet-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/0a74a609f9aec880.jpg,G4 Descartables,,16
751416044,ESTUCHE PLASTICO 142 PET - 100U,"Descubrí nuestra bandeja de plástico 142. Ideal para hogares, pastelerías y negocios que requieren practicidad y eficiencia en cada uso.",in stock,new,36096.72 ARS,https://www.g4descartables.com.ar/productos/estuche-142-pet-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c2960e390bb7df61.jpg,G4 Descartables,,4
860170687,ESTUCHE PLASTICO 142 PP - 100U,"Descubrí nuestra bandeja de plástico 142. Ideal para hogares, pastelerías y negocios que requieren practicidad y eficiencia en cada uso.",in stock,new,42818.27 ARS,https://www.g4descartables.com.ar/productos/estuche-142-pp-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/cc0bd989619b4bfb.jpg,G4 Descartables,,2
751416622,ESTUCHE PLASTICO 143 PET - 50U,"Descubrí nuestra bandeja de plástico 143. Ideal para hogares, pastelerías y negocios que requieren practicidad y eficiencia en cada uso.",in stock,new,23585.32 ARS,https://www.g4descartables.com.ar/productos/estuche-143-pet-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/2fcdb63112ca27df.jpg,G4 Descartables,,5
860173509,ESTUCHE PLASTICO 143 PP - 50U,Descubrí nuestra bandeja de plástico 143. Ideal para hogares y negocios de comida que requieren practicidad y eficiencia en cada uso.,in stock,new,26258.21 ARS,https://www.g4descartables.com.ar/productos/estuche-143-pp-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c28995c61ff1fb81.jpg,G4 Descartables,,9
970046058,ESTUCHE PLASTICO 145 PET - 50U,"Descubrí nuestra bandeja de plástico 145. Ideal para hogares, y negocios de comida que requieren practicidad y eficiencia en cada uso.",in stock,new,39923.35 ARS,https://www.g4descartables.com.ar/productos/estuche-145-pet-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/65daa7380106065e.jpg,G4 Descartables,,1
860175611,ESTUCHE PLASTICO 145 PP - 50U,"Descubrí nuestra bandeja de plástico 145. Ideal para hogares, y negocios de comida que requieren practicidad y eficiencia en cada uso.",in stock,new,49253.66 ARS,https://www.g4descartables.com.ar/productos/estuche-145-pp-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/4bf1d71d2cbe6953.jpg,G4 Descartables,,6
751417522,ESTUCHE PLASTICO 146 PP CON 3 DIVISIONES - 50U,Descubrí nuestra bandeja de plástico 146 con 3 divisiones. Ideal para negocios de comida que requieren practicidad y eficiencia en cada uso.,in stock,new,50744.38 ARS,https://www.g4descartables.com.ar/productos/estuche-146-pp-con-3-divisiones-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/95a569120caa557c.jpg,G4 Descartables,,7
970046102,ESTUCHE PLASTICO 161 PET - 100U,"Bandejas con tapa bisagra fabricadas en material PET, ideales para la presentación, conservación y transporte de alimentos fríos.Se destacan por su excelente...",in stock,new,22037.73 ARS,https://www.g4descartables.com.ar/productos/estuche-161-pet-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/2540ed45e85f0a27.jpg,G4 Descartables,,8
1056303902,ESTUCHE CLAMSHELL 1KG PERFORADO - 100U,"Clamshell de PET perforado de gran capacidad, ideal para frutas en mayor cantidad o formatos familiares.Su diseño alto y ventilado permite conservar frutas f...",in stock,new,27796.12 ARS,https://www.g4descartables.com.ar/productos/estuche-clamshell-frutas-1-kg-perforado-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6fbfcb34a8d99e6e.jpg,G4 Descartables,,9
1056295255,ESTUCHE CLAMSHELL 250GR SIN PERFORACIONES - 100U,"Estuche descartable fabricado en material PET, ideal para la presentación, conservación y transporte de productos fríos.Se destaca por su excelente transpare...",in stock,new,27366.57 ARS,https://www.g4descartables.com.ar/productos/estuche-clamshell-frutas-250-grs-sin-perforaciones-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/ce8eb81e5947cef5.jpg,G4 Descartables,,2
1056298091,ESTUCHE CLAMSHELL 500GR PERFORADO - 100U,"Clamshell descartable fabricado en material PET perforado, ideal para el envasado, exhibición y transporte de frutas frescas.Las perforaciones permiten una c...",in stock,new,37922.61 ARS,https://www.g4descartables.com.ar/productos/estuche-clamshell-frutas-500-grs-perforado-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c3bc768e382a685d.jpg,G4 Descartables,,18
1056301278,ESTUCHE CLAMSHELL 750GR PERFORADO - 100U,"Clamshell de PET perforado, diseñado para contener porciones medianas de frutas frescas de forma segura y visible.Su altura mayor permite alojar frutas con v...",in stock,new,54718.62 ARS,https://www.g4descartables.com.ar/productos/estuche-clamshell-frutas-750-grs-perforado-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/604e5552e28a399f.jpg,G4 Descartables,,2
970046122,ESTUCHE CUADRADO ALTO - 25U,"Estuche cuadrado descartable fabricado en material PET con tapa bisagra integrada, ideal para la presentación, conservación y transporte de productos de past...",in stock,new,30381.29 ARS,https://www.g4descartables.com.ar/productos/estuche-cuadrado-alto-x-25-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/334ae57e7bf61e1d.jpg,G4 Descartables,,4
970046118,ESTUCHE CUADRADO MEDIO - 25U,"Estuche cuadrado descartable fabricado en material PET con tapa bisagra integrada, ideal para la presentación, conservación y transporte de productos de past...",out of stock,new,16884.64 ARS,https://www.g4descartables.com.ar/productos/estuche-cuadrado-medio-x-25-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6d43a0d6ea781134.jpg,G4 Descartables,,0
1056266202,ESTUCHE MAPLE PARA 12 HUEVOS - 100U,"Estuche descartable para huevos con mayor capacidad, ideal para venta y transporte en volumen.Su diseño interno permite alojar 12 huevos de forma ordenada y ...",in stock,new,36578.30 ARS,https://www.g4descartables.com.ar/productos/estuche-maple-para-12-huevos-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/799a3705c97bbd50.jpg,G4 Descartables,,5
1056266208,ESTUCHE MAPLE PARA 12 HUEVOS - 100U,"Estuche descartable para huevos con mayor capacidad, ideal para venta y transporte en volumen.Su diseño interno permite alojar 12 huevos de forma ordenada y ...",out of stock,new,40487.81 ARS,https://www.g4descartables.com.ar/productos/estuche-maple-para-12-huevos-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/69d2af3a3900336f.jpg,G4 Descartables,,0
1056253754,ESTUCHE MAPLE PARA 6 HUEVOS - 100U,"Estuche descartable diseñado para el almacenamiento y transporte seguro de huevos.Su formato interno mantiene cada huevo separado y protegido, reduciendo el ...",in stock,new,17771.27 ARS,https://www.g4descartables.com.ar/productos/estuche-maple-para-6-huevos-x-100-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/3b369dd9a5d7573e.jpg,G4 Descartables,,19
970046129,ESTUCHE MULTIPROPOSITO 1000ML - 50U,"Bandejas con tapa bisagra fabricadas en material PET, ideales para la presentación, conservación y transporte de alimentos fríos.Se destacan por su excelente...",in stock,new,30691.05 ARS,https://www.g4descartables.com.ar/productos/estuche-multiproposito-1000ml-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/15f06d0fdbbefc67.jpg,G4 Descartables,,1
970046127,ESTUCHE MULTIPROPOSITO 500ML - 50U,"Bandejas con tapa bisagra fabricadas en material PET, ideales para la presentación, conservación y transporte de alimentos fríos.Se destacan por su excelente...",in stock,new,33466.18 ARS,https://www.g4descartables.com.ar/productos/estuche-multiproposito-500ml-x-50-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/23bfd6674b82ecc8.jpg,G4 Descartables,,5
872602055,ESTUCHE PARA HAMBURGUESA - 200U,Descubrí nuestro estuche PSE para hamburguesas. Ideal para negocios de comida que requieren practicidad y eficiencia en cada uso.,in stock,new,44029.48 ARS,https://www.g4descartables.com.ar/productos/estuche-para-hamburguesa-x-200-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/8b20ea49b8b6b2a2.jpg,G4 Descartables,,3
1051177456,ESTUCHE PARA MUFFINS - 25U,"Estuche descartable fabricado en material PET con tapa bisagra integrada, diseñado especialmente para el transporte y presentación de muffins.Cuenta con capa...",out of stock,new,23568.08 ARS,https://www.g4descartables.com.ar/productos/estuche-para-muffins-x-25-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/2008118c68316966.jpg,G4 Descartables,,0
800143842,ESTUCHE PLASTICO PARA SANDWICH CON TAPA - 75U,"Descubrí nuestra estuche de plástico para sandwich. Ideal para hogares, y negocios de comida que requieren practicidad y eficiencia en cada uso.",in stock,new,26258.51 ARS,https://www.g4descartables.com.ar/productos/estuche-para-sandwich-pet-con-tapa-x-75-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/58475897bc955074.jpg,G4 Descartables,,12
872607288,ESTUCHE PROFUNDO - 200U,Descubrí nuestro estuche profundo PSE. Ideal para negocios de comida que requieren practicidad y eficiencia en cada uso.,in stock,new,58593.04 ARS,https://www.g4descartables.com.ar/productos/estuche-profundo-x-200-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/0eb5ceb3a13f52ab.jpg,G4 Descartables,,6
970046108,ESTUCHE RECTANGULAR ALTO - 25U,"Estuche rectangular descartable fabricado en material PET con tapa bisagra integrada, ideal para la presentación, conservación y transporte de productos de p...",in stock,new,18250.13 ARS,https://www.g4descartables.com.ar/productos/estuche-rectangular-alto-x-25-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/0aba68f91267ca9d.jpg,G4 Descartables,,1
970046116,ESTUCHE RECTANGULAR BAJO - 25U,"Estuche rectangular descartable fabricado en material PET con tapa bisagra integrada, ideal para la presentación, conservación y transporte de productos de p...",in stock,new,18215.34 ARS,https://www.g4descartables.com.ar/productos/estuche-rectangular-bajo-x-25-unidades/,https://scalelabs-ar.github.io/g4-catalogo-img/img/1c520b6f1729c019.jpg,G4 Descartables,,12
1338018283,FIBRA ESPONJA ABRASIVA VERDE - 2U,"Esponja resistente fabricada con fibra abrasiva, ideal para remover suciedad difícil y grasa adherida en superficies exigentes. 📦 Presentación 2 espo...",in stock,new,2301.83 ARS,https://www.g4descartables.com.ar/productos/fibra-esponja-abrasiva-verde-2u/,https://scalelabs-ar.github.io/g4-catalogo-img/img/c862ba4a02d6cbf2.jpg,G4 Descartables,,48
1196519825,FRANELA 28X38CM NARANJA - 3U,"Franelas de limpieza fabricadas en 100% algodón, ideales para lograr un acabado impecable sin rayar ni dejar residuos. Su textura suave y su calidad garantiz...",in stock,new,2900.64 ARS,https://www.g4descartables.com.ar/productos/franela-28x38cm-pack-x-3/,https://scalelabs-ar.github.io/g4-catalogo-img/img/2f892064c8f80711.jpg,G4 Descartables,,404
1566830730,GUANTE MANOPLA MICROFIBRA DOBLE CARA,"Manopla de microfibra doble cara Laffitté, tamaño L, diseñada para hacer la limpieza más práctica y profunda. Combina una cara de chenille, que ayuda a atrap...",in stock,new,3041.69 ARS,https://www.g4descartables.com.ar/productos/guante-manopla-microfibra-doble-cara-ochs9/,https://scalelabs-ar.github.io/g4-catalogo-img/img/e3893653f1b8def4.jpg,G4 Descartables,,283
1064493847,HIELERA DE MESA PARA BOTELLA FROZEN BAG EDICION LIMITADA,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-frozen-bag-classic-edicion-limitada/,https://scalelabs-ar.github.io/g4-catalogo-img/img/f4fe28c40da9d316.jpg,G4 Descartables,,35
1064493851,HIELERA DE MESA PARA BOTELLA FROZEN BAG EDICION LIMITADA,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-frozen-bag-classic-edicion-limitada/,https://scalelabs-ar.github.io/g4-catalogo-img/img/b5ebebb8bd1080e8.jpg,G4 Descartables,,1
1064503753,HIELERA DE MESA PARA 2 BOTELLAS FROZEN BAG XL EDICION LIMITADA,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,11848.32 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-2-botellas-frozen-bag-xl-edicion-limitada/,https://scalelabs-ar.github.io/g4-catalogo-img/img/974830618758aa14.jpg,G4 Descartables,,49
1064503757,HIELERA DE MESA PARA 2 BOTELLAS FROZEN BAG XL EDICION LIMITADA,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,11848.32 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-2-botellas-frozen-bag-xl-edicion-limitada/,https://scalelabs-ar.github.io/g4-catalogo-img/img/98838f6b9cd8e74b.jpg,G4 Descartables,,31
1064501910,HIELERA DE MESA PARA 2 BOTELLAS FROZEN BAG XL,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,11848.32 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-2-botellas-frozen-bag-xl/,https://scalelabs-ar.github.io/g4-catalogo-img/img/bb00693e951007a6.jpg,G4 Descartables,,0
1064501912,HIELERA DE MESA PARA 2 BOTELLAS FROZEN BAG XL,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,11848.32 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-2-botellas-frozen-bag-xl/,https://scalelabs-ar.github.io/g4-catalogo-img/img/b733854b1433cfa6.jpg,G4 Descartables,,8
1064501917,HIELERA DE MESA PARA 2 BOTELLAS FROZEN BAG XL,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,11848.32 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-2-botellas-frozen-bag-xl/,https://scalelabs-ar.github.io/g4-catalogo-img/img/3f1ccfd1483a6bf3.jpg,G4 Descartables,,3
1064490532,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/9655016c1f8fefd6.jpg,G4 Descartables,,0
1064490534,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/eea745094b3e59c6.jpg,G4 Descartables,,0
1064490537,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/289825fcf0f618ec.jpg,G4 Descartables,,0
1064490540,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/8e1bd80a3e153018.jpg,G4 Descartables,,21
1064490543,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6d650067651cddeb.jpg,G4 Descartables,,0
1064490545,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/afaf7d0736d1c11c.jpg,G4 Descartables,,0
1064490549,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/876ae686c8b6c0e8.jpg,G4 Descartables,,0
1064490552,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/308dad3ff031a1cf.jpg,G4 Descartables,,0
1064490555,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/6da47a6115d356ab.jpg,G4 Descartables,,0
1064490558,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/ae847a8d64072885.jpg,G4 Descartables,,0
1064490561,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",in stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/b8990b53898ba9f7.jpg,G4 Descartables,,1
1064490564,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/4cf5908d03f66126.jpg,G4 Descartables,,0
1064490566,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/cb00591f7172d0d0.jpg,G4 Descartables,,0
1064490570,HIELERA DE MESA PARA BOTELLA FROZEN BAG CLASSIC,"Hielera De Mesa Frozen Bag Classic Con Frozen Bag Classic, enfriá tu bebida favorita y disfrutala en la temperatura ideal. Características Principales: Mater...",out of stock,new,8363.52 ARS,https://www.g4descartables.com.ar/productos/hielera-de-mesa-para-botella-frozen-bag-classic/,https://scalelabs-ar.github.io/g4-catalogo-img/img/a802fda27bef1825.jpg,G4 Descartables,,0
